Applicant ID,Total Missed Payments,Credit Card Accounts,Home Loan Accounts,Personal Loan Accounts,Secured Loan Accounts,Unsecured Loan Accounts,Other Loan Accounts,Oldest Credit Line (Months),Newest Credit Line (Months),Months Since Last Payment,Highest Recent Delinquency,60+ DPD Occurrences,Current Delinquency Level,Credit Card Enquiries (12 Months),Personal Loan Enquiries (12 Months),Months Since Last Credit Enquiry,Credit Enquiries (Last 3 Months),Monthly Income (₹),Employment Duration (Months),Current Balance Ratio (%),Maximum Unsecured Exposure (%),Marital Status,Education,Gender,Total Active Loan Accounts
CUST102027,1,0,0,0,3,0,2,31.0,7.0,210.0,0,0,0,0.0,0.0,0.0,0.0,"₹26,000",12.4 Years,1.0%,1.8%,Married,12TH,Male,2
CUST102028,0,0,0,0,0,3,0,84.0,6.0,75.0,0,0,0,0.0,4.0,143.0,0.0,"₹40,000",10.4 Years,0.4%,0.9%,Married,UNDER GRADUATE,Male,0
CUST102029,0,0,0,0,2,0,0,46.0,45.0,1315.0,0,0,0,0.0,0.0,2.0,1.0,"₹32,000",7.8 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST102030,0,0,1,1,13,8,1,113.0,4.0,63.0,200,10,23,3.0,4.0,79.0,1.0,"₹20,000",4.9 Years,0.9%,9.7%,Single,UNDER GRADUATE,Male,3
CUST102031,0,0,1,0,4,1,3,140.0,19.0,45.0,0,0,0,0.0,0.0,481.0,0.0,"₹25,000",10.5 Years,0.6%,12.4%,Married,POST-GRADUATE,Male,4
CUST102032,0,0,0,0,1,0,0,20.0,20.0,61.0,24,0,24,0.0,0.0,580.0,0.0,"₹24,200",15.5 Years,0.3%,1.8%,Married,12TH,Male,0
CUST102033,0,0,0,0,1,1,1,14.0,2.0,25.0,0,0,0,0.0,2.0,199.0,0.0,"₹30,000",20.0 Years,0.9%,2.4%,Married,OTHERS,Female,1
CUST102034,1,0,0,0,1,3,0,26.0,3.0,55.0,27,1,11,0.0,0.0,3.0,2.0,"₹21,000",2.5 Years,0.3%,5.8%,Married,SSC,Male,0
CUST102035,0,0,0,0,0,1,0,6.0,6.0,95.0,0,0,0,0.0,2.0,7.0,5.0,"₹15,000",2.4 Years,0.6%,1.0%,Married,12TH,Female,0
CUST102036,0,0,1,0,1,3,0,63.0,6.0,70.0,11,0,7,0.0,0.0,325.0,0.0,"₹18,000",2.4 Years,0.5%,0.3%,Single,12TH,Male,1
CUST102037,0,0,0,0,0,1,0,5.0,5.0,110.0,0,0,0,0.0,1.0,142.0,0.0,"₹24,000",5.0 Years,0.6%,0.5%,Single,12TH,Male,0
CUST102038,0,0,0,0,1,2,3,56.0,8.0,20.0,0,0,0,0.0,0.0,0.0,0.0,"₹40,000",15.2 Years,0.8%,2.5%,Married,12TH,Male,3
CUST102039,1,0,0,0,0,2,0,6.0,2.0,81.0,0,0,0,0.0,2.0,43.0,3.0,"₹30,000",15.2 Years,0.7%,1.8%,Single,12TH,Male,0
CUST102040,1,0,0,0,9,2,0,91.0,9.0,575.0,28,0,28,0.0,0.0,844.0,0.0,"₹22,500",8.5 Years,0.7%,1.1%,Married,SSC,Male,0
CUST102041,0,0,0,0,1,0,0,165.0,165.0,4645.0,0,0,0,0.0,0.0,25.0,4.0,"₹43,500",10.2 Years,0.0%,1.8%,Single,OTHERS,Male,0
CUST102042,0,0,0,0,3,0,0,44.0,32.0,841.0,0,0,0,0.0,0.0,0.0,0.0,"₹25,000",10.5 Years,0.0%,1.8%,Married,12TH,Male,0
CUST102043,0,0,0,0,0,1,0,5.0,5.0,82.0,0,0,0,0.0,1.0,1.0,1.0,"₹12,000",10.5 Years,0.5%,1.0%,Single,SSC,Male,0
CUST102044,6,0,0,0,13,2,0,37.0,2.0,170.0,24,0,24,0.0,0.0,77.0,1.0,"₹20,000",1.1 Years,1.0%,1.0%,Single,OTHERS,Male,0
CUST102045,0,0,0,0,1,0,0,10.0,10.0,70.0,0,0,0,0.0,0.0,324.0,0.0,"₹24,000",5.9 Years,0.8%,1.8%,Single,12TH,Male,0
CUST102046,0,0,0,1,2,4,1,90.0,17.0,68.0,51,0,51,0.0,0.0,320.0,0.0,"₹20,000",8.5 Years,0.4%,3.8%,Married,GRADUATE,Male,2
CUST102047,0,0,0,0,1,0,0,35.0,35.0,332.0,0,0,0,0.0,0.0,1047.0,0.0,"₹15,000",5.8 Years,0.0%,1.8%,Married,UNDER GRADUATE,Female,0
CUST102048,1,0,0,0,3,1,4,28.0,4.0,95.0,0,0,0,0.0,0.0,6.0,3.0,"₹30,000",6.4 Years,1.0%,0.8%,Married,GRADUATE,Male,4
CUST102049,0,0,0,0,0,3,1,36.0,5.0,50.0,0,0,0,0.0,0.0,139.0,0.0,"₹30,500",11.5 Years,0.4%,2.2%,Married,GRADUATE,Male,1
CUST102050,0,0,0,0,1,0,1,6.0,6.0,46.0,0,0,0,0.0,1.0,36.0,1.0,"₹17,000",2.9 Years,1.4%,1.8%,Single,UNDER GRADUATE,Male,1
CUST102051,0,0,0,1,7,8,4,91.0,8.0,94.0,222,3,222,0.0,2.0,4.0,2.0,"₹24,000",12.2 Years,0.6%,0.8%,Married,12TH,Male,5
CUST102052,0,0,0,0,0,1,0,4.0,4.0,91.0,0,0,0,0.0,0.0,130.0,0.0,"₹19,000",4.0 Years,0.6%,0.9%,Married,12TH,Male,0
CUST102053,0,0,0,0,0,5,2,41.0,10.0,41.0,73,1,73,0.0,0.0,492.0,0.0,"₹39,000",18.3 Years,0.8%,37.9%,Married,GRADUATE,Male,2
CUST102054,0,0,0,0,1,0,1,11.0,11.0,59.0,0,0,0,0.0,0.0,317.0,0.0,"₹30,000",15.9 Years,0.7%,1.8%,Married,UNDER GRADUATE,Male,1
CUST102055,0,0,0,0,1,0,0,6.0,6.0,77.0,0,0,0,1.0,1.0,1.0,4.0,"₹35,000",10.9 Years,0.9%,1.8%,Married,12TH,Male,0
CUST102056,1,0,0,0,2,1,0,29.0,1.0,114.0,0,0,0,0.0,1.0,4.0,1.0,"₹28,000",13.6 Years,1.0%,1.0%,Married,12TH,Male,0
CUST102057,0,0,0,0,1,0,0,58.0,58.0,1307.0,0,0,0,0.0,0.0,4.0,5.0,"₹20,000",2.4 Years,0.0%,1.8%,Married,12TH,Male,0
CUST102058,0,0,0,0,0,1,0,14.0,14.0,63.0,0,0,0,0.0,0.0,408.0,0.0,"₹15,000",15.4 Years,0.2%,1.5%,Married,12TH,Male,0
CUST102059,0,0,0,0,1,0,0,21.0,21.0,223.0,21,0,21,1.0,0.0,362.0,0.0,"₹18,400",8.2 Years,0.9%,1.8%,Married,12TH,Male,0
CUST102060,2,0,0,1,2,4,1,52.0,2.0,56.0,25,0,16,0.0,1.0,2.0,2.0,"₹10,000",6.2 Years,0.7%,10.3%,Single,SSC,Male,2
CUST102061,0,0,0,0,17,0,0,58.0,19.0,472.0,59,0,59,0.0,0.0,0.0,0.0,"₹15,000",8.2 Years,0.0%,1.8%,Single,12TH,Male,0
CUST102062,1,0,0,0,1,2,1,20.0,5.0,92.0,27,0,27,0.0,0.0,17.0,1.0,"₹18,000",4.3 Years,0.7%,2.6%,Single,GRADUATE,Male,1
CUST102063,0,0,0,0,3,0,1,72.0,9.0,79.0,0,0,0,0.0,1.0,3.0,1.0,"₹35,000",15.8 Years,0.8%,1.8%,Married,12TH,Male,1
CUST102064,1,0,0,0,3,2,1,62.0,4.0,68.0,30,0,10,0.0,1.0,6.0,2.0,"₹30,000",6.2 Years,0.2%,0.6%,Single,SSC,Male,1
CUST102065,0,0,0,0,1,2,1,42.0,16.0,33.0,6,0,6,0.0,0.0,521.0,0.0,"₹20,000",10.9 Years,0.6%,1.8%,Married,SSC,Male,1
CUST102066,1,0,0,1,4,2,3,131.0,5.0,1828.0,0,0,0,0.0,0.0,179.0,0.0,"₹50,000",10.8 Years,0.1%,11.1%,Married,SSC,Male,4
CUST102067,1,0,0,0,3,1,0,21.0,2.0,53.0,0,0,0,0.0,7.0,17.0,6.0,"₹25,000",10.5 Years,0.5%,0.1%,Single,POST-GRADUATE,Male,0
CUST102068,0,0,0,0,1,1,1,29.0,12.0,77.0,0,0,0,0.0,0.0,862.0,0.0,"₹19,000",8.9 Years,0.9%,5.3%,Married,GRADUATE,Male,1
CUST102069,1,0,1,0,2,2,3,78.0,4.0,187.0,26,0,26,0.0,0.0,180.0,0.0,"₹22,000",20.3 Years,0.9%,0.0%,Married,SSC,Male,4
CUST102070,0,0,0,2,2,3,2,109.0,4.0,43.0,0,0,0,0.0,0.0,451.0,0.0,"₹30,000",11.4 Years,0.2%,4.6%,Married,GRADUATE,Male,4
CUST102071,0,0,0,0,0,1,0,7.0,7.0,59.0,0,0,0,0.0,0.0,28.0,2.0,"₹20,000",4.5 Years,0.6%,0.9%,Married,12TH,Male,0
CUST102072,0,0,0,0,1,0,0,71.0,71.0,1355.0,0,0,0,0.0,0.0,915.0,0.0,"₹36,000",15.5 Years,0.0%,1.8%,Married,12TH,Male,0
CUST102073,0,0,0,0,0,3,0,68.0,21.0,469.0,0,0,0,0.0,0.0,1215.0,0.0,"₹22,000",10.3 Years,0.0%,0.6%,Single,GRADUATE,Male,0
CUST102074,0,1,0,0,0,2,0,22.0,7.0,38.0,18,0,18,3.0,0.0,2.0,2.0,"₹50,000",3.7 Years,0.7%,1.4%,Single,SSC,Male,1
CUST102075,0,0,0,0,1,0,0,59.0,59.0,74.0,0,0,0,0.0,0.0,1086.0,0.0,"₹30,000",13.5 Years,0.0%,1.8%,Married,OTHERS,Male,0
CUST102076,0,0,0,0,1,0,0,10.0,10.0,64.0,0,0,0,3.0,0.0,87.0,1.0,"₹39,800",30.8 Years,0.8%,1.8%,Single,GRADUATE,Male,0
CUST102077,1,0,0,0,4,0,0,38.0,1.0,45.0,0,0,0,0.0,3.0,157.0,0.0,"₹16,500",2.5 Years,0.8%,1.8%,Single,12TH,Male,0
CUST102078,0,0,0,0,0,3,0,19.0,12.0,107.0,0,0,0,1.0,0.0,32.0,1.0,"₹38,000",6.4 Years,0.0%,1.8%,Married,SSC,Male,0
CUST102079,0,0,0,0,6,0,6,28.0,16.0,54.0,0,0,0,0.0,0.0,0.0,0.0,"₹8,600",4.2 Years,0.0%,1.8%,Married,UNDER GRADUATE,Male,6
CUST102080,0,0,0,0,5,1,0,114.0,22.0,1466.0,0,0,0,0.0,2.0,4.0,5.0,"₹60,000",7.9 Years,0.0%,1.8%,Married,POST-GRADUATE,Male,0
CUST102081,0,0,0,0,1,0,0,17.0,17.0,38.0,2,0,2,0.0,0.0,505.0,0.0,"₹11,500",7.4 Years,0.8%,1.8%,Single,SSC,Male,0
CUST102082,0,0,0,0,1,0,0,30.0,30.0,60.0,0,0,0,0.0,0.0,924.0,0.0,"₹20,000",14.9 Years,0.3%,1.8%,Single,12TH,Male,0
CUST102083,1,2,0,6,5,11,5,49.0,2.0,31.0,25,0,24,3.0,6.0,36.0,8.0,"₹22,000",5.9 Years,0.7%,7.7%,Single,UNDER GRADUATE,Male,13
CUST102084,0,0,0,0,0,2,0,12.0,8.0,66.0,0,0,0,0.0,0.0,4.0,1.0,"₹18,000",3.3 Years,0.1%,0.5%,Single,12TH,Male,0
CUST102085,1,0,0,2,3,14,4,81.0,4.0,64.0,0,0,0,4.0,2.0,7.0,5.0,"₹35,000",5.5 Years,0.5%,7.4%,Married,UNDER GRADUATE,Male,6
CUST102086,0,0,0,1,1,3,0,42.0,10.0,49.0,23,0,23,0.0,0.0,379.0,0.0,"₹18,500",15.5 Years,0.7%,3.7%,Married,SSC,Male,1
CUST102087,0,0,0,0,0,1,0,23.0,23.0,509.0,16,0,16,0.0,0.0,1.0,1.0,"₹20,000",10.8 Years,0.0%,1.8%,Married,12TH,Male,0
CUST102088,0,0,0,0,5,1,0,53.0,6.0,32.0,0,0,0,0.0,2.0,2.0,2.0,"₹29,000",6.2 Years,0.9%,1.0%,Married,GRADUATE,Male,0
CUST102089,1,0,0,0,0,2,1,11.0,11.0,70.0,28,0,28,0.0,0.0,347.0,0.0,"₹12,000",12.9 Years,0.0%,1.0%,Married,SSC,Male,1
CUST102090,0,0,0,0,5,0,0,52.0,26.0,394.0,89,3,89,0.0,0.0,0.0,0.0,"₹20,000",6.5 Years,0.0%,1.8%,Married,12TH,Male,0
CUST102091,1,0,0,1,0,2,1,9.0,2.0,77.0,0,0,0,0.0,2.0,74.0,1.0,"₹40,000",19.5 Years,0.9%,3.8%,Married,GRADUATE,Male,2
CUST102092,0,0,0,1,5,2,1,45.0,2.0,52.0,0,0,0,0.0,0.0,0.0,0.0,"₹15,000",6.5 Years,1.0%,1.8%,Married,GRADUATE,Female,2
CUST102093,1,0,0,1,0,6,3,11.0,2.0,59.0,0,0,0,1.0,5.0,29.0,6.0,"₹35,000",5.3 Years,0.7%,3.0%,Single,GRADUATE,Male,4
CUST102094,2,0,0,0,0,13,4,33.0,1.0,52.0,0,0,0,0.0,0.0,0.0,1.0,"₹25,000",5.9 Years,0.5%,6.6%,Single,GRADUATE,Male,4
CUST102095,0,0,0,0,0,1,0,16.0,16.0,270.0,0,0,0,0.0,0.0,494.0,0.0,"₹12,000",6.0 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST102096,0,0,0,0,1,0,0,8.0,8.0,63.0,0,0,0,0.0,0.0,0.0,0.0,"₹18,000",6.3 Years,0.8%,1.8%,Married,12TH,Male,0
CUST102097,1,0,0,0,1,2,0,10.0,2.0,63.0,0,0,0,0.0,0.0,69.0,1.0,"₹21,000",1.2 Years,0.9%,0.8%,Single,GRADUATE,Male,0
CUST102098,1,0,0,0,0,2,0,9.0,2.0,58.0,0,0,0,0.0,0.0,60.0,1.0,"₹25,000",5.5 Years,0.6%,1.5%,Married,GRADUATE,Male,0
CUST102099,0,0,0,0,1,0,0,40.0,40.0,376.0,0,0,0,0.0,0.0,2.0,1.0,"₹35,000",30.1 Years,0.0%,1.8%,Married,12TH,Male,0
CUST102100,0,0,0,0,0,4,0,25.0,3.0,74.0,0,0,0,0.0,3.0,23.0,3.0,"₹60,000",15.9 Years,0.3%,0.4%,Married,GRADUATE,Male,0
CUST102101,1,0,0,0,0,1,1,13.0,13.0,74.0,0,0,0,0.0,0.0,56.0,2.0,"₹18,000",5.2 Years,0.4%,4.1%,Single,GRADUATE,Male,1
CUST102102,1,0,0,0,3,0,0,11.0,7.0,50.0,0,0,0,0.0,0.0,1.0,1.0,"₹25,000",5.5 Years,0.8%,1.8%,Married,SSC,Male,0
CUST102103,0,0,0,0,3,0,0,57.0,9.0,265.0,0,0,0,0.0,0.0,293.0,0.0,"₹25,000",4.7 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST102104,0,0,0,0,1,0,0,11.0,11.0,50.0,0,0,0,0.0,0.0,322.0,0.0,"₹12,500",6.1 Years,0.8%,1.8%,Married,12TH,Male,0
CUST102105,2,0,0,0,4,0,0,8.0,1.0,45.0,0,0,0,0.0,1.0,6.0,4.0,"₹28,000",6.4 Years,0.8%,1.8%,Single,GRADUATE,Male,0
CUST102106,1,0,0,1,0,2,1,5.0,5.0,141.0,0,0,0,0.0,0.0,1.0,1.0,"₹23,000",10.8 Years,1.0%,13.0%,Married,12TH,Male,2
CUST102107,0,0,0,0,0,2,0,8.0,4.0,42.0,0,0,0,0.0,2.0,19.0,6.0,"₹12,000",5.3 Years,0.6%,1.4%,Married,GRADUATE,Female,0
CUST102108,2,0,0,0,2,1,2,144.0,1.0,3854.0,0,0,0,0.0,0.0,26.0,4.0,"₹28,600",18.8 Years,1.0%,5.1%,Married,SSC,Male,2
CUST102109,1,0,0,0,0,1,0,2.0,2.0,74.0,0,0,0,0.0,0.0,22.0,2.0,"₹20,500",4.4 Years,0.7%,0.9%,Single,12TH,Male,0
CUST102110,0,2,1,1,3,3,1,39.0,6.0,45.0,29,0,29,2.0,0.0,2.0,2.0,"₹36,000",5.2 Years,1.0%,2.6%,Married,GRADUATE,Male,5
CUST102111,0,0,0,0,1,0,0,10.0,10.0,49.0,0,0,0,0.0,0.0,2.0,2.0,"₹20,000",10.7 Years,0.7%,1.8%,Married,PROFESSIONAL,Male,0
CUST102112,0,0,0,0,1,0,0,32.0,32.0,26.0,7,0,7,0.0,0.0,968.0,0.0,"₹22,000",6.2 Years,0.2%,1.8%,Married,UNDER GRADUATE,Male,0
CUST102113,0,0,0,0,1,1,0,40.0,16.0,135.0,26,2,26,0.0,0.0,315.0,0.0,"₹18,000",8.5 Years,0.2%,1.0%,Married,12TH,Male,0
CUST102114,3,0,0,0,8,1,8,160.0,9.0,4266.0,5,0,5,0.0,0.0,79.0,1.0,"₹18,000",7.5 Years,1.0%,5.6%,Married,SSC,Male,8
CUST102115,0,0,0,1,1,1,1,15.0,15.0,66.0,0,0,0,0.0,0.0,13.0,1.0,"₹27,000",20.2 Years,0.6%,2.6%,Married,12TH,Male,2
CUST102116,0,0,0,0,2,0,0,50.0,15.0,69.0,0,0,0,0.0,0.0,449.0,0.0,"₹17,500",8.4 Years,0.9%,1.8%,Married,12TH,Male,0
CUST102117,0,2,0,0,1,3,0,114.0,12.0,57.0,7,0,3,1.0,0.0,56.0,1.0,"₹10,000",9.2 Years,0.1%,5.7%,Married,12TH,Male,2
CUST102118,1,0,0,0,5,3,1,31.0,4.0,106.0,52,0,27,0.0,1.0,1.0,3.0,"₹45,000",17.5 Years,0.7%,0.1%,Married,GRADUATE,Female,1
CUST102119,1,1,0,0,0,2,1,15.0,5.0,74.0,0,0,0,0.0,0.0,146.0,0.0,"₹18,000",3.2 Years,0.8%,8.3%,Married,SSC,Male,2
CUST102120,0,0,1,0,5,0,0,68.0,30.0,51.0,29,2,29,0.0,3.0,2.0,3.0,"₹18,000",3.5 Years,1.0%,1.8%,Married,GRADUATE,Male,1
CUST102121,0,0,0,0,0,3,0,10.0,4.0,75.0,0,0,0,0.0,3.0,11.0,4.0,"₹41,000",7.7 Years,0.5%,1.4%,Married,UNDER GRADUATE,Male,0
CUST102122,0,0,0,0,0,1,0,26.0,26.0,450.0,0,0,0,0.0,0.0,787.0,0.0,"₹30,000",20.1 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST102123,1,0,0,0,4,1,3,45.0,9.0,291.0,25,0,25,0.0,0.0,922.0,0.0,"₹44,400",20.4 Years,1.6%,1.8%,Married,12TH,Male,3
CUST102124,3,0,0,1,0,7,3,10.0,1.0,78.0,0,0,0,0.0,4.0,3.0,10.0,"₹50,000",10.8 Years,0.9%,5.4%,Single,GRADUATE,Male,4
CUST102125,1,0,0,1,1,1,0,4.0,2.0,115.0,0,0,0,0.0,2.0,75.0,1.0,"₹18,204",8.4 Years,1.0%,16.5%,Married,SSC,Male,1
CUST102126,0,0,0,0,0,5,0,46.0,27.0,545.0,20,1,20,0.0,0.0,810.0,0.0,"₹20,000",2.2 Years,0.0%,1.8%,Single,GRADUATE,Male,0
CUST102127,1,0,0,0,5,0,4,29.0,11.0,95.0,0,0,0,0.0,0.0,442.0,0.0,"₹25,000",12.9 Years,0.7%,1.8%,Married,OTHERS,Male,4
CUST102128,0,0,0,0,0,1,0,10.0,10.0,84.0,4,0,4,0.0,0.0,3.0,3.0,"₹36,000",11.5 Years,0.0%,1.8%,Married,GRADUATE,Female,0
CUST102129,0,0,0,0,1,1,0,79.0,4.0,82.0,0,0,0,0.0,0.0,111.0,0.0,"₹35,000",5.5 Years,0.1%,0.4%,Single,GRADUATE,Male,0
CUST102130,0,0,0,0,0,1,0,6.0,6.0,94.0,0,0,0,0.0,1.0,2.0,1.0,"₹15,000",3.0 Years,0.4%,1.0%,Single,12TH,Male,0
CUST102131,0,0,0,0,0,7,1,39.0,6.0,79.0,0,0,0,0.0,0.0,1198.0,0.0,"₹30,000",5.5 Years,0.6%,0.5%,Married,GRADUATE,Female,1
CUST102132,0,0,0,0,1,0,0,47.0,47.0,1200.0,0,0,0,0.0,0.0,1188.0,0.0,"₹22,000",1.2 Years,0.0%,1.8%,Single,GRADUATE,Male,0
CUST102133,0,0,0,0,5,1,1,74.0,8.0,59.0,3,1,3,0.0,2.0,81.0,2.0,"₹2,000",15.9 Years,0.8%,1.8%,Married,12TH,Male,1
CUST102134,1,0,0,0,1,0,0,2.0,2.0,74.0,0,0,0,0.0,1.0,3.0,3.0,"₹27,940",9.0 Years,1.0%,1.8%,Married,UNDER GRADUATE,Male,0
CUST102135,0,0,0,0,1,0,0,20.0,20.0,54.0,0,0,0,0.0,1.0,59.0,1.0,"₹18,500",3.7 Years,0.1%,1.8%,Married,GRADUATE,Male,0
CUST102136,1,0,0,0,1,2,1,6.0,2.0,70.0,0,0,0,0.0,2.0,93.0,0.0,"₹35,000",6.7 Years,0.7%,1.1%,Married,SSC,Male,1
CUST102137,0,0,0,0,4,0,0,53.0,28.0,71.0,13,0,13,0.0,0.0,0.0,0.0,"₹18,000",5.9 Years,1.0%,1.8%,Married,GRADUATE,Male,0
CUST102138,0,0,0,0,1,1,0,57.0,7.0,44.0,26,0,26,0.0,0.0,9.0,3.0,"₹25,000",4.3 Years,0.2%,0.4%,Single,UNDER GRADUATE,Male,0
CUST102139,0,0,0,0,2,1,0,37.0,12.0,66.0,0,0,0,0.0,0.0,361.0,0.0,"₹33,000",3.4 Years,0.0%,1.8%,Single,GRADUATE,Male,0
CUST102140,1,0,0,0,1,3,1,18.0,3.0,72.0,2,0,2,0.0,0.0,105.0,0.0,"₹21,000",4.5 Years,0.9%,0.8%,Married,12TH,Male,1
CUST102141,1,0,0,0,0,3,1,8.0,4.0,27.0,0,0,0,0.0,0.0,243.0,0.0,"₹27,500",8.1 Years,0.3%,1.2%,Married,12TH,Male,1
CUST102142,0,0,0,0,1,0,0,28.0,28.0,124.0,0,0,0,0.0,0.0,763.0,0.0,"₹20,000",4.8 Years,0.0%,1.8%,Single,12TH,Male,0
CUST102143,1,0,0,0,4,7,3,48.0,4.0,78.0,21,0,20,0.0,0.0,5.0,3.0,"₹45,000",12.4 Years,0.7%,0.6%,Married,GRADUATE,Male,3
CUST102144,0,0,0,0,1,0,0,13.0,13.0,60.0,0,0,0,0.0,0.0,76.0,1.0,"₹38,500",10.5 Years,0.7%,1.8%,Married,GRADUATE,Male,0
CUST102145,0,0,0,0,3,0,3,77.0,68.0,1659.0,0,0,0,0.0,0.0,119.0,0.0,"₹25,000",10.8 Years,0.0%,1.8%,Single,GRADUATE,Male,3
CUST102146,0,0,0,0,2,0,1,253.0,71.0,1511.0,0,0,0,0.0,0.0,2139.0,0.0,"₹19,500",30.8 Years,0.0%,1.8%,Married,12TH,Male,1
CUST102147,5,0,0,2,7,11,1,38.0,1.0,33.0,0,0,0,0.0,2.0,7.0,5.0,"₹40,000",6.7 Years,0.8%,10.5%,Single,GRADUATE,Male,3
CUST102148,0,0,0,0,1,0,0,59.0,59.0,1038.0,0,0,0,0.0,0.0,460.0,0.0,"₹55,000",15.2 Years,0.0%,1.8%,Single,GRADUATE,Male,0
CUST102149,1,0,0,0,0,3,1,12.0,10.0,52.0,0,0,0,0.0,0.0,3.0,1.0,"₹20,000",5.2 Years,0.0%,1.3%,Married,12TH,Male,1
CUST102150,1,0,0,0,1,0,0,12.0,12.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹14,000",15.9 Years,1.0%,1.8%,Married,SSC,Male,0
CUST102151,0,0,0,1,1,1,0,30.0,18.0,85.0,16,0,16,0.0,0.0,8.0,3.0,"₹12,000",10.4 Years,0.4%,6.2%,Married,12TH,Female,1
CUST102152,0,0,0,0,1,1,1,122.0,86.0,739.0,0,0,0,0.0,0.0,0.0,0.0,"₹8,000",3.2 Years,0.0%,1.8%,Married,GRADUATE,Female,1
CUST102153,0,0,0,0,3,0,0,75.0,38.0,1155.0,0,0,0,0.0,0.0,0.0,0.0,"₹20,000",11.5 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST102154,0,0,0,0,0,1,1,107.0,107.0,1194.0,0,0,0,0.0,0.0,2.0,2.0,"₹30,000",5.9 Years,1.0%,0.0%,Married,GRADUATE,Male,1
CUST102155,0,1,0,0,1,2,0,50.0,15.0,67.0,23,0,3,0.0,0.0,2.0,2.0,"₹25,500",6.2 Years,0.5%,1.7%,Single,GRADUATE,Male,1
CUST102156,0,0,0,1,2,1,2,82.0,8.0,36.0,311,2,311,0.0,1.0,1.0,3.0,"₹28,000",2.7 Years,0.4%,1.8%,Married,12TH,Female,3
CUST102157,0,0,0,0,0,1,0,18.0,18.0,299.0,0,0,0,0.0,0.0,547.0,0.0,"₹35,000",9.8 Years,0.0%,0.5%,Married,OTHERS,Male,0
CUST102158,0,1,0,0,0,1,0,7.0,7.0,45.0,0,0,0,3.0,3.0,103.0,0.0,"₹18,000",4.2 Years,1.0%,2.2%,Single,GRADUATE,Male,1
CUST102159,0,0,0,0,1,3,0,59.0,2.0,282.0,0,0,0,0.0,0.0,54.0,1.0,"₹23,000",10.2 Years,0.0%,0.0%,Married,GRADUATE,Male,0
CUST102160,1,1,0,0,7,4,5,31.0,3.0,37.0,22,0,22,0.0,0.0,291.0,0.0,"₹25,000",5.5 Years,1.0%,2.8%,Married,SSC,Male,6
CUST102161,0,0,1,0,2,1,2,161.0,10.0,42.0,11,1,11,0.0,0.0,27.0,1.0,"₹33,000",9.1 Years,1.0%,1.8%,Married,GRADUATE,Male,3
CUST102162,0,0,0,0,3,0,1,77.0,12.0,66.0,30,0,30,0.0,0.0,359.0,0.0,"₹12,000",8.2 Years,0.5%,1.8%,Married,SSC,Male,1
CUST102163,1,0,0,0,1,0,1,6.0,6.0,74.0,0,0,0,0.0,0.0,6.0,1.0,"₹22,000",10.2 Years,1.1%,1.8%,Married,GRADUATE,Female,1
CUST102164,0,0,2,1,8,6,2,208.0,17.0,40.0,120,10,16,0.0,0.0,501.0,0.0,"₹25,000",10.5 Years,0.9%,7.8%,Married,UNDER GRADUATE,Male,5
CUST102165,0,1,0,0,1,1,1,99.0,27.0,74.0,0,0,0,0.0,0.0,839.0,0.0,"₹28,000",10.7 Years,0.0%,0.0%,Married,GRADUATE,Male,2
CUST102166,0,0,0,0,0,1,0,11.0,11.0,84.0,0,0,0,2.0,6.0,7.0,12.0,"₹250,000",3.5 Years,0.3%,0.1%,Single,GRADUATE,Male,0
CUST102167,0,0,0,0,1,0,1,9.0,9.0,81.0,0,0,0,0.0,0.0,281.0,0.0,"₹35,000",20.9 Years,0.9%,1.8%,Married,GRADUATE,Male,1
CUST102168,0,0,0,0,3,0,0,15.0,3.0,52.0,25,0,25,6.0,0.0,15.0,3.0,"₹15,000",4.4 Years,0.9%,1.8%,Single,UNDER GRADUATE,Male,0
CUST102169,0,0,0,0,1,0,1,3.0,3.0,72.0,0,0,0,0.0,1.0,16.0,3.0,"₹14,000",5.4 Years,1.0%,1.8%,Single,SSC,Male,1
CUST102170,0,0,0,0,1,1,1,17.0,10.0,73.0,9,0,9,0.0,0.0,1.0,1.0,"₹50,000",5.0 Years,0.8%,0.0%,Married,12TH,Male,1
CUST102171,0,0,0,0,1,0,0,62.0,62.0,1312.0,0,0,0,0.0,0.0,1858.0,0.0,"₹12,000",5.2 Years,0.0%,1.8%,Married,SSC,Male,0
CUST102172,0,0,0,0,2,2,0,66.0,19.0,285.0,0,0,0,0.0,0.0,1052.0,0.0,"₹150,000",10.8 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST102173,0,0,0,0,1,1,0,38.0,28.0,91.0,24,0,24,0.0,0.0,845.0,0.0,"₹20,000",45.7 Years,0.0%,2.5%,Married,GRADUATE,Male,0
CUST102174,0,0,0,0,0,1,0,5.0,5.0,73.0,0,0,0,0.0,1.0,6.0,2.0,"₹28,500",10.4 Years,0.4%,0.3%,Married,12TH,Male,0
